"MUNID","CODEID","SEGMENT","TYPE","GENERIQUE","LIAISON","SPECIFIQUE","DIRECTION","NOM_TOPO","COTE","ORIENTATIO","DIREC_UNIQ","CIV_GAU_DE","CIV_GAU_A","CIV_DRT_DE","CIV_DRT_A","LIMITE_VIT","HIERARCHI","ENTITEID","GEOM"
"81017","788","","Standard","Boulevard","","La Vérendrye","Ouest","Boulevard La Vérendrye Ouest","","","Oui","0","0","0","0","70","Artère principale","{FA02042E-E94E-4F60-B81A-915A49F9705E}","LINESTRING (-75.700092 45.489625,-75.70015066875216 45.48962546088638,-75.70020933785747 45.48962546088638,-75.700268 45.489625,-75.70043700051727 45.489621489009004,-75.7006057254465 45.48961415314252,-75.700774 45.489603,-75.702345 45.48946)"
"81017","7811","","Standard","Chemin","d'","Aylmer","","Chemin d'Aylmer","","","Oui","0","0","0","0","70","Artère principale","{4D94ACD5-F813-4A4F-BC18-540E7586D026}","LINESTRING (-75.762536 45.416256,-75.761951 45.416549,-75.76156 45.416752)"
"81017","8129","","Standard","Rue","","Royale","","Rue Royale","","","Non","0","0","0","0","40","Rue locale","{2D79E117-D16D-4B15-A552-F80A42238FE8}","LINESTRING (-75.762536 45.416256,-75.762144 45.415892)"
"81017","8146","","Standard","Boulevard","","La Vérendrye","Est","Boulevard La Vérendrye Est","","","Oui","0","0","223","159","50","Artère principale","{5ABBAC81-ED65-4103-BF9B-CB8433B93312}","LINESTRING (-75.649291 45.501087,-75.6494732040947 45.50108469821791,-75.64965500543673 45.50107635870681,-75.649836 45.501062,-75.653018 45.500842)"
"81017","8147","","Standard","Rue","","R.-H.-Lalonde","","Rue R.-H.-Lalonde","","","Non","629","637","638","638","40","Rue locale","{F5FE00F4-8C16-48D2-BB3F-D06FDAE87878}","LINESTRING (-75.649291 45.501087,-75.649358 45.50152,-75.649444 45.501801)"
"81017","6082","","Standard","Promenade","","Crescent","","Promenade Crescent","","","Non","61","71","60","70","40","Rue locale","{28A93DA0-BE1F-4850-B97D-3AFF4A54022E}","LINESTRING (-75.79964 45.394109,-75.799653 45.394229,-75.799658 45.394276,-75.7996764114902 45.394402231149066,-75.79970108826592 45.394527949317215,-75.799732 45.394653,-75.79974746913436 45.39470784214872,-75.79976413712563 45.39476251316009,-75.799782 45.394817,-75.79982697687046 45.39493954652099,-75.7998779976491 45.39506092928847,-75.799935 45.395181,-75.79999562758935 45.395308399101005,-75.80006299260319 45.395434124894145,-75.800137 45.395558,-75.80015344219099 45.39558373829433,-75.80017010906927 45.39560940528689,-75.800187 45.395635,-75.80020345777949 45.39565973606476,-75.8002201246446 45.395684403025115,-75.800237 45.395709,-75.80025802128932 45.3957391091151,-75.80027935500583 45.39576910965394,-75.800301 45.395799,-75.80037378114 45.39589525987418,-75.8004497955852 45.39599027793069,-75.800529 45.396084,-75.800622 45.39619,-75.800653 45.396221)"
"81017","4592","","Standard","Boulevard","","Saint-Joseph","","Boulevard Saint-Joseph","","","Oui","0","0","0","0","50","Artère principale","{6C7E0107-4C7F-4606-B9BE-18DE18260D37}","LINESTRING (-75.732794 45.44038,-75.732758 45.440705)"
"81017","7044","","Jointure","Boulevard","","Montclair","","Boulevard Montclair","","","Oui","0","0","0","0","50","Collectrice principale","{F02C8BC9-7059-460B-A4C9-B03A279170F9}","LINESTRING (-75.732794 45.44038,-75.732875 45.440356)"
"81017","1761","","Standard","Rue","","Ragueneau","","Rue Ragueneau","","","Non","8","64","7","93","40","Rue locale","{808C9120-FA56-43EF-8482-5F923A07AF51}","LINESTRING (-75.734788 45.499706,-75.734808 45.499113,-75.7347913128259 45.499035005413205,-75.73472189550884 45.49897289518214,-75.734618 45.498943,-75.734089 45.49893,-75.73397944893938 45.49894778026201,-75.7338951052167 45.49899990685456,-75.733856 45.499074,-75.733823 45.499682)"
"81017","1727","","Standard","Rue","","Le Vasseur","","Rue Le Vasseur","","","Non","7","95","8","96","40","Rue locale","{ED896DFA-4457-473F-AD22-66C04674A426}","LINESTRING (-75.734788 45.499706,-75.734721 45.500876,-75.73469293190621 45.500950951841745,-75.73461234618169 45.50100368535733,-75.734504 45.501018,-75.73397 45.501007,-75.73386484545168 45.500976033777036,-75.73378998116723 45.5009154975853,-75.733761 45.500838,-75.733823 45.499682)"
"81017","1728","","Standard","Rue","","Le Gallois","","Rue Le Gallois","","","Non","0","0","0","0","40","Collectrice secondaire","{C03E4F52-B080-4BF9-B066-CAD1BC397B46}","LINESTRING (-75.734788 45.499706,-75.733823 45.499682)"
"81017","10031","","Standard","Rue","du","Buzet","","Rue du Buzet","","","Non","48","188","67","203","40","Rue locale","{B2190EDE-18E9-462F-BFE1-BB368EC941F5}","LINESTRING (-75.829423 45.389934,-75.829984 45.389567,-75.83005156235089 45.38949518199412,-75.83005672199842 45.38940894217122,-75.829998 45.389333,-75.828162 45.38802,-75.82812802397862 45.387988615724346,-75.82810495951708 45.387952662299,-75.828094 45.387914,-75.828033 45.387465,-75.82802550713927 45.387397306196355,-75.82809170245518 45.387348193542614,-75.828188 45.38735,-75.828577 45.387429,-75.828878 45.387557,-75.830846 45.388975)"
"81017","5565","","Standard","Rue","","Bancroft","","Rue Bancroft","","","Non","0","0","90","90","40","Rue locale","{7877E1C8-9CBF-4A20-9F12-37CFEAA0918D}","LINESTRING (-75.847139 45.398702,-75.847251 45.399452)"
"81017","5564","","Standard","Rue","","Brook","","Rue Brook","","","Non","113","119","110","114","40","Collectrice secondaire","{F718AF28-F112-4D9C-8F9A-6D485AF1A9DD}","LINESTRING (-75.847139 45.398702,-75.846385 45.398752,-75.845965 45.398782)"
"81017","12598","","Standard","Boulevard","des","Grives","","Boulevard des Grives","","","Non","615","667","620","670","50","Collectrice principale","{4A457286-5B49-4A8E-910F-5A8295402771}","LINESTRING (-75.787926 45.446329,-75.788385 45.44646,-75.78866884943085 45.44656301502526,-75.78890754523756 45.44671249784859,-75.789086 45.446899)"
"81017","12605","","Standard","Rue","du","Shamal","","Rue du Shamal","","","Non","25","57","2","90","40","Rue locale","{A1BC9F0B-3798-45A9-B8FF-C3AC9F6F1ACD}","LINESTRING (-75.787926 45.446329,-75.787417 45.446972,-75.7874009895254 45.447043458212086,-75.7874437256664 45.44710943681577,-75.787531 45.447148,-75.787918 45.447266,-75.78797809208716 45.44728544865809,-75.78802249771694 45.44731998637014,-75.788044 45.447364,-75.788171 45.447817,-75.7881925886217 45.44787214747635,-75.78825042858251 45.44791241580351,-75.788329 45.447927,-75.788947 45.447949,-75.78898936990409 45.44794965911629,-75.78903173114615 45.44794899201011,-75.789074 45.447947,-75.789438 45.447892)"
"81017","12535","","Standard","Boulevard","des","Grives","","Boulevard des Grives","","","Oui","0","0","605","601","50","Collectrice principale","{68525760-615C-4FF8-9217-721D65E4E350}","LINESTRING (-75.787926 45.446329,-75.786704 45.4459,-75.786466 45.445776)"
"81017","2233","","Standard","Boulevard","","Labrosse","","Boulevard Labrosse","","","Non","0","0","0","0","50","Artère secondaire","{D76FAB8E-AD69-48C4-BCD6-7F03A0944FAC}","LINESTRING (-75.640753 45.48983,-75.640815 45.490163)"
"81017","2232","","Standard","Rue","","Benoît","","Rue Benoît","","","Non","407","415","408","416","40","Rue locale","{D1649481-4F88-426E-8122-9CF51BBE2EE7}","LINESTRING (-75.640753 45.48983,-75.639763 45.489922)"
"81017","1634","","Standard","Rue","","Marlene-Goyet","","Rue Marlene-Goyet","","","Non","25","41","34","46","40","Rue locale","{AD40B9A0-27F7-4524-A643-2D8BDAFE5B5B}","LINESTRING (-75.606592 45.501509,-75.605487 45.501592,-75.605286 45.501604)"
"81017","2840","","Carrefour giratoire - Segment multiple","Boulevard","","Saint-Joseph","","Boulevard Saint-Joseph","","","Oui","0","0","0","0","50","Artère secondaire","{249CF7CB-1C52-49E9-AD60-08750F5350C9}","LINESTRING (-75.73311472889297 45.431491007348136)"
"81017","4959","","Standard","Boulevard","","Saint-Joseph","","Boulevard Saint-Joseph","","","Oui","0","0","131","131","50","Artère secondaire","{991031A1-7927-4383-9B30-613F12C21F2B}","LINESTRING (-75.72484173623413 45.4312151686066)"
"81017","12851","","Standard","Rue","","Nobert","","Rue Nobert","","","Non","0","0","0","0","40","Collectrice secondaire","{2DA56675-8090-4F28-B532-8C6702665949}","LINESTRING (-75.676895 45.502064,-75.676747 45.502068)"
"81017","1638","","Standard","Rue","","Nobert","","Rue Nobert","","","Non","0","0","541","565","40","Collectrice secondaire","{DE7A6830-24F2-436E-903C-ED1660B12382}","LINESTRING (-75.676895 45.502064,-75.677391 45.502053,-75.67755538494119 45.50204314295981,-75.67771806297792 45.502024102614655,-75.677878 45.501996)"
"81017","12538","","Standard","Montée","","Paiement","","Montée Paiement","","","Oui","0","0","695","675","70","Artère principale","{F4CE0C17-A04B-4406-ABC4-0207725CA4E0}","LINESTRING (-75.676895 45.502064,-75.676814 45.501555,-75.67656 45.499894)"
"81017","2113","","Standard","Boulevard","","Saint-René","Ouest","Boulevard Saint-René Ouest","","","Non","154","160","149","163","50","Artère secondaire","{0A6A4EB0-7D68-4F36-97E8-81D1A54FB175}","LINESTRING (-75.652013 45.492193,-75.652974 45.492115)"
"81017","2107","","Standard","Boulevard","","Saint-René","Est","Boulevard Saint-René Est","","","Non","171","173","0","0","50","Artère secondaire","{61FD3153-C860-4A86-998D-A59512C0A0CF}","LINESTRING (-75.652013 45.492193,-75.650816 45.492293)"
"81017","2108","","Standard","Rue","","Main","","Rue Main","","","Non","415","455","408","456","50","Collectrice principale","{94F46EDB-AB7F-42B6-A411-8C42D637C065}","LINESTRING (-75.652013 45.492193,-75.652247 45.494251)"
"81017","5924","","Standard","Chemin","d'","Aylmer","","Chemin d'Aylmer","","","Oui","0","0","510","548","70","Artère principale","{1CDDBB61-B1D4-4534-B94B-AC03F5F9793A}","LINESTRING (-75.813374 45.39771,-75.811079 45.39853)"
"81017","8092","","Jointure","Chemin","","Maple Grove","","Chemin Maple Grove","","","Non","0","0","0","0","40","Collectrice secondaire","{2EE03154-D9A5-400C-B12A-2A59D5F2E0C0}","LINESTRING (-75.813374 45.39771,-75.813456 45.397752)"
"81017","8093","","Jointure","Chemin","","Maple Grove","","Chemin Maple Grove","","","Non","0","0","0","0","40","Collectrice secondaire","{67DB204F-69C3-46A6-B3BF-ADD1F7E64C13}","LINESTRING (-75.813374 45.39771,-75.813329 45.397801)"
"81017","1240","","Standard","Chemin","","Maple Grove","","Chemin Maple Grove","","","Non","8","38","5","41","40","Rue locale","{6FA178C0-D0C7-4BFD-AD4E-230CF82193EF}","LINESTRING (-75.813374 45.39771,-75.813336 45.397655,-75.81331350805213 45.39759043186957,-75.81329681935067 45.39752501215984,-75.813286 45.397459,-75.813091 45.396066,-75.812908 45.394869)"
"81017","11581","","Jointure","Chemin","","Foley","","Chemin Foley","","","Non","0","0","0","0","40","Rue locale","{7DDD091D-4341-4F09-8BEF-696D401CC1BB}","LINESTRING (-75.822091 45.396513,-75.822082 45.396449)"
"81017","8085","","Standard","Chemin","d'","Aylmer","","Chemin d'Aylmer","","","Oui","0","0","0","0","50","Artère principale","{72D2EA43-D52C-4AD5-8C22-C6D8BD340D97}","LINESTRING (-75.822091 45.396513,-75.823226 45.396427)"
"81017","714","","Standard","Rue","de","Richmond","","Rue de Richmond","","","Non","0","0","0","0","40","Rue locale","{0AE4BA99-7AC6-4258-82BF-9116BDFCC31D}","LINESTRING (-75.645379 45.508083,-75.645514 45.508804)"
"81017","713","","Standard","Rue","","Davidson","Est","Rue Davidson Est","","","Non","353","375","352","372","40","Collectrice principale","{B7A0F872-778F-431D-87ED-949FDA03108A}","LINESTRING (-75.645379 45.508083,-75.643641 45.508245)"
"81017","5832","","Standard","Rue","","Front","","Rue Front","","","Non","101","107","84","90","50","Collectrice principale","{CFD89BC4-D9CF-415A-92E4-7524538ED3EE}","LINESTRING (-75.855355 45.401901,-75.85530478832206 45.40197146199917,-75.85526302651196 45.40204462869043,-75.85523 45.40212,-75.855053 45.402927)"
"81017","5833","","Standard","Chemin","","Eardley","","Chemin Eardley","","","Non","103","105","100","104","50","Collectrice principale","{E01AF562-3303-4729-8BA0-465B4F7626F0}","LINESTRING (-75.855355 45.401901,-75.857502 45.403157)"
"81017","11561","","Standard","Boulevard","","Fournier","","Boulevard Fournier","","","Oui","0","0","0","0","70","Artère principale","{5A674B88-78BA-4144-ACF2-CF9004B6D7F2}","LINESTRING (-75.703145 45.455214,-75.703934 45.454409,-75.704336 45.454036,-75.705072 45.453369,-75.705728 45.452773,-75.705973 45.452557,-75.706145 45.452412,-75.706305 45.452283,-75.706487 45.45215,-75.706673 45.452028)"
"81017","8468","","Jointure","Promenade","du","Lac-Leamy","","Promenade du Lac-Leamy","","","Non","0","0","0","0","40","Rue locale","{9187F0C6-A1C9-4346-A5FC-D8012EF40936}","LINESTRING (-75.703145 45.455214,-75.70294 45.455108)"
"81017","4012","","Cul-de-sac carré","Promenade","du","Lac-Leamy","","Promenade du Lac-Leamy","","","Non","0","0","100","100","40","Rue locale","{F9A229EA-C908-41A0-B714-25A0C1E8FECD}","LINESTRING (-75.703145 45.455214,-75.704113 45.45574,-75.704533 45.455949,-75.70510050891463 45.45616667213007,-75.7057073661331 45.45632250043631,-75.70634 45.456413,-75.70708719775266 45.45643959346111,-75.70782953232681 45.45637767616209,-75.708546 45.456229,-75.7087261771833 45.456177082609635,-75.70890295428374 45.45611971343742,-75.709076 45.456057,-75.709347 45.455949,-75.709913 45.45569,-75.710289 45.455516,-75.7104085197499 45.455457999988724,-75.71053055897822 45.45540264886331,-75.710655 45.45535,-75.71096332044715 45.455234131549865,-75.7112832570879 45.45513494451196,-75.711613 45.455053,-75.71204267032923 45.454973455442875,-75.71248132020831 45.45492297058637,-75.712925 45.454902,-75.713742 45.454875,-75.714415 45.454855,-75.71455826159684 45.454850407221166,-75.71470160237621 45.45484707371467,-75.714845 45.454845,-75.715904 45.454853,-75.715927 45.454853,-75.716101 45.45485,-75.716113 45.45485,-75.71626304875926 45.45484383409408,-75.71640738133422 45.454814696532,-75.716539 45.454764,-75.71661373633542 45.45471504155178,-75.71667318423631 45.45465660696737,-75.716715 45.454591,-75.716788 45.454409,-75.716866 45.454145,-75.71689315344325 45.45407459370732,-75.71693374065887 45.45400750740051,-75.716987 45.453945,-75.7170406113057 45.453878349293,-75.71708964826257 45.45380996442118,-75.717134 45.45374,-75.71719553479836 45.45361204175316,-75.71724725073064 45.45348191779452,-75.717289 45.45335,-75.71731304792321 45.45322136638898,-75.7173243993536 45.4530918265364,-75.717323 45.452962,-75.717226 45.451648)"
